2018-12-05 14:54:16.429119, 'RT @wannabekraze: If you have over 10k followers on your fan page... you could be making money on Facebook!!! If you dont know how just asku2026', 0.2449
2018-12-05 14:54:16.469014, 'RT @DeeWillMAFIA: Albany Facebook The :goat::goat::goat: https://t.co/e7Hi4obbX1', 0.0
2018-12-05 14:54:16.492968, 'Now you know why no more bathing suit competition. They can't have contestants with what looks like a Squirrel in tu2026 https://t.co/fyqlb54HX1', 0.03260000000000002
2018-12-05 14:54:16.569760, 'RT @PeoplesMomentum: Figures like Tommy will always try to divide us by race religion or ethnicity :no_entry:nnLet's stand up to his bigotry - Joinu2026', 0.3612
2018-12-05 14:54:16.638561, 'Vigil planned for Thursdaynby Michael ChristiansonnThursday marks the anniversary of the xc9cole Polytechnique Massacu2026 https://t.co/KPbdI3k9fQ', 0.0
2018-12-05 14:54:16.672468, 'RT @MikaFanClub: Have you seen on @mikasounds Facebook page your very last chance to win a gorgeous boxed set of Pilot pens designed by Miu2026', 0.8773
2018-12-05 14:54:16.687429, 'Free Underground Tekno  @ WebTeK 15 - part IVnnMultistreaming with https://t.co/QpxoYGtolZ https://t.co/cAi4DXFIZV', 0.5106
2018-12-05 14:54:16.729317, 'Google launches Q&amp;A structured data for Question &amp; Answer pages https://t.co/msBjxyncFB via @sengineland', 0.0
2018-12-05 14:54:16.829049, 'RT @Justice4Rod: Microsoft just called me with a recorded message.nu201cYou need to change your IP address because it has been hacked by two cou2026', -0.4019
2018-12-05 14:54:16.903323, 'me when i came out to my family on facebook live', 0.0
2018-12-05 14:54:16.976158, 'If you are reporting an incident that's in progress please don't message us via Twitter or Facebook. Sometimes theu2026 https://t.co/0nxsXS35OB', 0.31245
2018-12-05 14:54:16.999103, 'SearchCap: Google search bar new rich snippets &amp; Bing partner programnhttps://t.co/0e7rWX3eLJ', 0.5574
2018-12-05 14:54:17.013035, 'We know that air pollution can affect your lungs but did you know that it can also affect your eyes? https://t.co/I2lQ9Rbh7i', 0.0
2018-12-05 14:54:17.052922, 'RT @suchnerve: First Tumblr bans NSFW imagery now Facebook bans NSFW *words*!! https://t.co/ozb0nwgEUr', 0.0
2018-12-05 14:54:17.076891, 'Wow and all liberals are like this and wear propeller hat at google. Oh my god I need to move far away.', 0.5081
2018-12-05 14:54:17.100826, 'RT @AUL: CENSORED: a news article about African pro-life leader Obianuju Ekeocha @obianuju has been blocked by Facebook due to it 'going agu2026', -0.5319
2018-12-05 14:54:17.124731, 'RT @RayZzzMattress: CHECK THIS OUT...AMAZING!!!nnhttps://t.co/p1e845oocA', 0.0
2018-12-05 14:54:17.168652, 'RT @LisaMei62: Archive everything offline. https://t.co/L1XC2cJF7q', -0.064
2018-12-05 14:54:17.448896, 'RT @GoogleStartupES: Meet @SoyGema and discover how she helps @NASA track asteroids to keep us from going the way of the dinosaurs :T-Rex::collision: usingu2026', 0.3818
2018-12-05 14:54:17.643470, 'These 35 Grandparents Are Hilariously Trying To Figure Out Facebook https://t.co/e7oF4rZ62i', 0.0
2018-12-05 14:54:17.671397, 'This is a queue for petrol in #Beitbridge #Zimbabwe today. nnAbsolutely insane. https://t.co/JKNOXjdiSM', -0.13396666666666665
2018-12-05 14:54:17.825171, '@darcyboucher @HootBusiness They nailed it! #1 is huge (especially for Facebook). And I'm SO on board with #stories! https://t.co/CVOTvPmmAX', 0.07955
2018-12-05 14:54:17.893021, 'RT @carolecadwalla: Got an Android phone? How do you feel about fact Facebook was harvesting your call logs? And then deliberately trying tu2026', 0.0
2018-12-05 14:54:18.042621, 'RT @_aubrieeel: Facebook niggas are undefeated:rolling_on_the_floor_laughing::face_with_tears_of_joy: https://t.co/G31Xt3mXag', -0.34
2018-12-05 14:54:18.102463, 'RT @GretaThunberg: u201dFossil fuel emissions rose by 1.7% in 2017 and are set to rise 2.7% this year..u201dnnWhatever our world leaders are u201cdoingu2026', 0.0
2018-12-05 14:54:18.154324, 'How amazing would it be if all shelters were able to do this? https://t.co/bXt921HHUN', 0.29295
2018-12-05 14:54:18.230089, 'RT @GuardianHeather: Absolute stone cold classic - never dates. https://t.co/uPYBtEZ7AK', 0.0
2018-12-05 14:54:18.422063, 'Should you need any reminders today of the insane power @Facebook has on politics by @BuzzFeedNews' @JulesDrmnn anu2026 https://t.co/wtptKxHdpG', -0.4019
2018-12-05 14:54:18.440006, '@Hyena_1953 @eu_anti_corrupt That's probably Just a stock image. Here is a dutch article with the real one https://t.co/sR4Wnkj6Vk', 0.0
2018-12-05 14:54:18.487878, 'Pasinet Limited went live from London with LiveShot! nnLearn how LiveShot can make your broadcasts better:u2026 https://t.co/IKPm941bt5', -0.1471
2018-12-05 14:54:18.537751, 'RT @iowahawkblog: Louis XVI: why are the peasants making so much fuss?nPalace courtesans: 'tis the faulty algorithms Your Majesty nhttps:/u2026', -0.3182
2018-12-05 14:54:18.573652, ':exclamation_mark:ufe0f:exclamation_mark:ufe0fTake a look at this 4 Bedrooms + 2.5 Bathrooms in this spacious ranch style home in the city of Two Rivers!:exclamation_mark:ufe0f:exclamation_mark:ufe0fu2026 https://t.co/Ekd0Y4KdJL', 0.0
2018-12-05 14:54:18.654436, 'Congratulations to Priyanka Chopra and Nick Jonas! It's so great to see the celebration of love of two families frou2026 https://t.co/5OzqemgOKx', 0.7491
2018-12-05 14:54:18.695323, 'RT @iAmYart: So my girlfriend sent me this on Facebook &amp; I havenu2019t stopped laughing yet:face_with_tears_of_joy::loudly_crying_face: https://t.co/ibNYhzqjzX', 0.3182
2018-12-05 14:54:18.717264, 'The new documentary 'The Creepy Line' argues that companies like Google and Facebook lean left and have power theu2026 https://t.co/0PoBEbuaow', -0.0258
2018-12-05 14:54:18.738207, 'Learn how to set up Google My Biz !  #perfectnospotify #dragonballfighterz  #neverstop #stepbystepu2026 https://t.co/Wn1QLHWrTd', 0.0
